"Program","Year","Period","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Data Item","Domain","Chemical Name","Chemical Type","Chemical Code","Value","CV (%)"
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","CYFLUFENAMID","555550",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","CYPRODINIL","288202",64,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","DIFENOCONAZOLE","128847",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","DODINE","44301",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","FENHEXAMID","90209",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","FLUDIOXONIL","71503",64,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","FLUTOLANIL","128975",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","FLUXAPYROXAD","138009",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","FOSETYL-AL","123301",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","ISOFETAMID","270000",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","MEFENOXAM","113502",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","MONO-POTASSIUM SALT","76416",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","MYCLOBUTANIL","128857",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","PENTHIOPYRAD","90112",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","PYRACLOSTROBIN","99100",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","PYRIMETHANIL","288201",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","SULFUR","77501",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","TETRACONAZOLE","120603",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","THIOPHANATE-METHYL","102001",21,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","THIRAM","79801",54,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","TOTAL",NA,95,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","TRIFLUMIZOLE","128879",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE","HERBICIDE","2,4-D, DIMETH. SALT","30019",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE","HERBICIDE","2,4-D, TRIISO. SALT","30035",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE","HERBICIDE","GLYPHOSATE ISO. SALT","103601",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE","HERBICIDE","GLYPHOSATE POT. SALT","103613",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE","HERBICIDE","PARAQUAT","61601",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE","HERBICIDE","TOTAL",NA,15,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","ABAMECTIN","122804",18,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","ACETAMIPRID","99050",13,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","BIFENAZATE","586",11,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","BIFENTHRIN","128825",35,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","BT KURSTAKI ABTS-351","6522",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","CHLORANTRANILIPROLE","90100",16,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","CYANTRANILIPROLE","90098",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","CYFLUMETOFEN","138831",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","CYPERMETHRIN","109702",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","FENPYROXIMATE","129131",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","HEXYTHIAZOX","128849",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","IMIDACLOPRID","129099",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","MALATHION","57701",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","METHOXYFENOZIDE","121027",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","NALED","34401",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","NOVALURON","124002",46,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","SPINETORAM","110007",55,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","SPIROMESIFEN","24875",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","THIAMETHOXAM","60109",16,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","TOTAL",NA,97,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","OTHER","ACIBENZOLAR-S-METHYL","61402",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","OTHER","ALKYL. DIM. BENZ. AM","69105",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","OTHER","CHLOROPICRIN","81501",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","OTHER","DECYLDIMETHYLOCTYL","69165",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","OTHER","DICHLOROPROPENE","29001",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","OTHER","DIDECYL DIM. AMMON.","69166",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","OTHER","DIMETHYLDIOCTYL","69149",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","OTHER","FLUTRIAFOL","128940",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","OTHER","HYDROGEN PEROXIDE","595",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","OTHER","PEROXYACETIC ACID","63201",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","OTHER","REYNOUTRIA SACHALINE","55809",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","OTHER","TOTAL",NA,17,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER","NITROGEN",NA,83,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER","PHOSPHATE",NA,52,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER","POTASH",NA,91,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER","SULFUR",NA,NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",NA,NA,0,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",NA,NA,2680000,NA
"SURVEY",2019,"YEAR","STATE","OTHER STATES",NA,NA,NA,NA,NA,"STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED",NA,NA,2501482000,NA
"SURVEY",2019,"YEAR","STATE","OTHER STATES",NA,NA,NA,NA,NA,"STRAWBERRIES, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",NA,NA,19251000,NA
"SURVEY",2019,"YEAR","STATE","OTHER STATES",NA,NA,NA,NA,NA,"STRAWBERRIES, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED",NA,NA,248479000,NA
"SURVEY",2019,"YEAR","STATE","OTHER STATES",NA,NA,NA,NA,NA,"STRAWBERRIES, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",NA,NA,4707700,NA
"SURVEY",2018,"MARKETING YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"STRAWBERRIES - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",NA,NA,93.5,NA
"SURVEY",2018,"MARKETING YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",NA,NA,106,NA
"SURVEY",2018,"MARKETING YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"STRAWBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",NA,NA,43.7,NA
"SURVEY",2018,"MARKETING YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"STRAWBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED",NA,NA,760,NA
"SURVEY",2018,"MARKETING YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",NA,NA,90.9,NA
"SURVEY",2018,"MARKETING YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",NA,NA,104,NA
"SURVEY",2018,"MARKETING YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",NA,NA,42.2,NA
"SURVEY",2018,"MARKETING YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"STRAWBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED",NA,NA,730,NA
"SURVEY",2018,"MARKETING YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",NA,NA,115,NA
"SURVEY",2018,"MARKETING YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",NA,NA,115,NA
"SURVEY",2018,"MARKETING YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",NA,NA,0,NA
"SURVEY",2018,"MARKETING YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"STRAWBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED",NA,NA,0,NA
"SURVEY",2018,"MARKETING YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"STRAWBERRIES - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",NA,NA,204,NA
"SURVEY",2018,"MARKETING YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
"SURVEY",2018,"MARKETING YEAR","STATE","NEW YORK","36",NA,NA,NA,NA,"STRAWBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
"SURVEY",2018,"MARKETING YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"STRAWBERRIES - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",NA,NA,171,NA
"SURVEY",2018,"MARKETING YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",NA,NA,171,NA
"SURVEY",2018,"MARKETING YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"STRAWBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",NA,NA,0,NA
"SURVEY",2018,"MARKETING YEAR","STATE","NORTH CAROLINA","37",NA,NA,NA,NA,"STRAWBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED",NA,NA,0,NA
"SURVEY",2018,"MARKETING YEAR","STATE","OREGON","41",NA,NA,NA,NA,"STRAWBERRIES - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",NA,NA,107,NA
"SURVEY",2018,"MARKETING YEAR","STATE","OREGON","41",NA,NA,NA,NA,"STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
"SURVEY",2018,"MARKETING YEAR","STATE","OREGON","41",NA,NA,NA,NA,"STRAWBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
"SURVEY",2018,"MARKETING YEAR","STATE","OTHER STATES",NA,NA,NA,NA,NA,"STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",NA,NA,212,NA
"SURVEY",2018,"MARKETING YEAR","STATE","OTHER STATES",NA,NA,NA,NA,NA,"STRAWBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",NA,NA,88,NA
"SURVEY",2018,"MARKETING YEAR","STATE","WASHINGTON","53",NA,NA,NA,NA,"STRAWBERRIES - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",NA,NA,107,NA
"SURVEY",2018,"MARKETING YEAR","STATE","WASHINGTON","53",NA,NA,NA,NA,"STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
"SURVEY",2018,"MARKETING YEAR","STATE","WASHINGTON","53",NA,NA,NA,NA,"STRAWBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",NA,NA,NA,NA
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"STRAWBERRIES - ACRES HARVESTED","TOTAL","NOT SPECIFIED",NA,NA,49320,NA
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"STRAWBERRIES - ACRES PLANTED","TOTAL","NOT SPECIFIED",NA,NA,49800,NA
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"STRAWBERRIES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED",NA,NA,2472447000,NA
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"STRAWBERRIES - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",NA,NA,26480000,NA
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"STRAWBERRIES - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED",NA,NA,537,NA
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED",NA,NA,2242706000,NA
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"STRAWBERRIES, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",NA,NA,21196100,NA
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"STRAWBERRIES, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",NA,NA,25100,NA
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"STRAWBERRIES, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED",NA,NA,229741000,NA
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"STRAWBERRIES, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",NA,NA,5258800,NA
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"STRAWBERRIES, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED",NA,NA,284740,NA
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"STRAWBERRIES, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",NA,NA,26454900,NA
